brand,buy_price,sell_price,date
PNJ TP.HCM,165800,168800,2026-04-25 14:04:28
PNJ Hà Nội,165800,168800,2026-04-25 14:04:28
SJC,166300,168800,2026-04-26 04:24:33
DOJI HN,166300,168800,2026-04-26 04:24:33
DOJI SG,166300,168800,2026-04-26 04:24:33
BTMH,165800,168700,2026-04-26 04:24:33
BTMC SJC,166200,168800,2026-04-26 04:24:33
Phú Qúy SJC,166300,168800,2026-04-26 04:24:33
PNJ TP.HCM,165800,168800,2026-04-26 04:24:33
PNJ Hà Nội,165800,168800,2026-04-26 04:24:33
SJC,166300,168800,2026-04-26 06:59:50
DOJI HN,166300,168800,2026-04-26 06:59:50
DOJI SG,166300,168800,2026-04-26 06:59:50
BTMH,165800,168700,2026-04-26 06:59:50
BTMC SJC,166200,168800,2026-04-26 06:59:50
Phú Qúy SJC,166300,168800,2026-04-26 06:59:50
PNJ TP.HCM,165800,168800,2026-04-26 06:59:50
PNJ Hà Nội,165800,168800,2026-04-26 06:59:50
SJC,166300,168800,2026-04-26 09:56:50
DOJI HN,166300,168800,2026-04-26 09:56:50
DOJI SG,166300,168800,2026-04-26 09:56:50
BTMH,165800,168700,2026-04-26 09:56:50
BTMC SJC,166200,168800,2026-04-26 09:56:50
Phú Qúy SJC,166300,168800,2026-04-26 09:56:50
PNJ TP.HCM,165800,168800,2026-04-26 09:56:50
PNJ Hà Nội,165800,168800,2026-04-26 09:56:50
SJC,166300,168800,2026-04-26 14:05:36
DOJI HN,166300,168800,2026-04-26 14:05:36
DOJI SG,166300,168800,2026-04-26 14:05:36
BTMH,165800,168700,2026-04-26 14:05:36
BTMC SJC,166200,168800,2026-04-26 14:05:36
Phú Qúy SJC,166300,168800,2026-04-26 14:05:36
PNJ TP.HCM,165800,168800,2026-04-26 14:05:36
PNJ Hà Nội,165800,168800,2026-04-26 14:05:36
SJC,166300,168800,2026-04-27 04:32:18
DOJI HN,166300,168800,2026-04-27 04:32:18
DOJI SG,166300,168800,2026-04-27 04:32:18
BTMH,165800,168700,2026-04-27 04:32:18
BTMC SJC,166300,168800,2026-04-27 04:32:18
Phú Qúy SJC,166300,168800,2026-04-27 04:32:18
PNJ TP.HCM,165800,168800,2026-04-27 04:32:18
PNJ Hà Nội,165800,168800,2026-04-27 04:32:18
SJC,166300,168800,2026-04-27 07:35:53
DOJI HN,166300,168800,2026-04-27 07:35:53
DOJI SG,166300,168800,2026-04-27 07:35:53
BTMH,165800,168700,2026-04-27 07:35:53
BTMC SJC,166300,168800,2026-04-27 07:35:53
Phú Qúy SJC,166300,168800,2026-04-27 07:35:53
PNJ TP.HCM,165800,168800,2026-04-27 07:35:53
PNJ Hà Nội,165800,168800,2026-04-27 07:35:53
SJC,166300,168800,2026-04-27 11:08:06
DOJI HN,166300,168800,2026-04-27 11:08:06
DOJI SG,166300,168800,2026-04-27 11:08:06
BTMH,165800,168700,2026-04-27 11:08:06
BTMC SJC,166300,168800,2026-04-27 11:08:06
Phú Qúy SJC,166300,168800,2026-04-27 11:08:06
PNJ TP.HCM,165800,168800,2026-04-27 11:08:06
PNJ Hà Nội,165800,168800,2026-04-27 11:08:06
SJC,166300,168800,2026-04-27 15:09:36
DOJI HN,166300,168800,2026-04-27 15:09:36
DOJI SG,166300,168800,2026-04-27 15:09:36
BTMH,165800,168700,2026-04-27 15:09:36
BTMC SJC,166300,168800,2026-04-27 15:09:36
Phú Qúy SJC,166300,168800,2026-04-27 15:09:36
PNJ TP.HCM,165800,168800,2026-04-27 15:09:36
PNJ Hà Nội,165800,168800,2026-04-27 15:09:36
SJC,166300,168800,2026-04-28 04:35:16
DOJI HN,165000,168000,2026-04-28 04:35:16
DOJI SG,165000,168000,2026-04-28 04:35:16
BTMH,165500,168400,2026-04-28 04:35:16
BTMC SJC,165000,168000,2026-04-28 04:35:16
Phú Qúy SJC,165500,168000,2026-04-28 04:35:16
PNJ TP.HCM,164900,167900,2026-04-28 04:35:16
PNJ Hà Nội,164900,167900,2026-04-28 04:35:16
SJC,166300,168800,2026-04-28 07:32:16
DOJI HN,164500,167500,2026-04-28 07:32:16
DOJI SG,164500,167500,2026-04-28 07:32:16
BTMH,165000,167900,2026-04-28 07:32:16
BTMC SJC,165000,168000,2026-04-28 07:32:16
Phú Qúy SJC,164500,167500,2026-04-28 07:32:16
PNJ TP.HCM,164500,167500,2026-04-28 07:32:16
PNJ Hà Nội,164500,167500,2026-04-28 07:32:16
SJC,166300,168800,2026-04-28 11:07:46
DOJI HN,164500,167500,2026-04-28 11:07:46
DOJI SG,164500,167500,2026-04-28 11:07:46
BTMH,164500,167400,2026-04-28 11:07:46
BTMC SJC,164500,167500,2026-04-28 11:07:46
Phú Qúy SJC,164500,167500,2026-04-28 11:07:46
PNJ TP.HCM,164500,167500,2026-04-28 11:07:46
PNJ Hà Nội,164500,167500,2026-04-28 11:07:46
SJC,166300,168800,2026-04-29 04:31:17
DOJI HN,163000,166000,2026-04-29 04:31:17
DOJI SG,163000,166000,2026-04-29 04:31:17
BTMH,163000,165900,2026-04-29 04:31:17
BTMC SJC,163000,166000,2026-04-29 04:31:17
Phú Qúy SJC,163000,166000,2026-04-29 04:31:17
PNJ TP.HCM,162600,165600,2026-04-29 04:31:17
PNJ Hà Nội,162600,165600,2026-04-29 04:31:17
SJC,166300,168800,2026-04-29 07:25:35
DOJI HN,163000,166000,2026-04-29 07:25:35
DOJI SG,163000,166000,2026-04-29 07:25:35
BTMH,163000,165900,2026-04-29 07:25:35
BTMC SJC,163000,166000,2026-04-29 07:25:35
Phú Qúy SJC,163000,166000,2026-04-29 07:25:35
PNJ TP.HCM,162600,165600,2026-04-29 07:25:35
PNJ Hà Nội,162600,165600,2026-04-29 07:25:35
SJC,166300,168800,2026-04-29 11:00:01
DOJI HN,163000,166000,2026-04-29 11:00:01
DOJI SG,163000,166000,2026-04-29 11:00:01
BTMH,163000,165900,2026-04-29 11:00:01
BTMC SJC,163000,166000,2026-04-29 11:00:01
Phú Qúy SJC,163000,166000,2026-04-29 11:00:01
PNJ TP.HCM,162600,165600,2026-04-29 11:00:01
PNJ Hà Nội,162600,165600,2026-04-29 11:00:01
SJC,166300,168800,2026-04-29 15:18:53
DOJI HN,163000,166000,2026-04-29 15:18:53
DOJI SG,163000,166000,2026-04-29 15:18:53
BTMH,163000,165900,2026-04-29 15:18:53
BTMC SJC,163000,166000,2026-04-29 15:18:53
Phú Qúy SJC,163000,166000,2026-04-29 15:18:53
PNJ TP.HCM,162600,165600,2026-04-29 15:18:53
PNJ Hà Nội,162600,165600,2026-04-29 15:18:53
SJC,163000,166000,2026-04-30 04:33:44
DOJI HN,163000,166000,2026-04-30 04:33:44
DOJI SG,163000,166000,2026-04-30 04:33:44
BTMH,163000,165900,2026-04-30 04:33:44
BTMC SJC,163000,166000,2026-04-30 04:33:44
Phú Qúy SJC,163000,166000,2026-04-30 04:33:44
PNJ TP.HCM,162600,165600,2026-04-30 04:33:44
PNJ Hà Nội,162600,165600,2026-04-30 04:33:44
SJC,163000,166000,2026-04-30 07:29:24
DOJI HN,163000,166000,2026-04-30 07:29:24
DOJI SG,163000,166000,2026-04-30 07:29:24
BTMH,163000,165900,2026-04-30 07:29:24
BTMC SJC,163000,166000,2026-04-30 07:29:24
Phú Qúy SJC,163000,166000,2026-04-30 07:29:24
PNJ TP.HCM,162600,165600,2026-04-30 07:29:24
PNJ Hà Nội,162600,165600,2026-04-30 07:29:24
SJC,163000,166000,2026-04-30 10:57:54
DOJI HN,163000,166000,2026-04-30 10:57:54
DOJI SG,163000,166000,2026-04-30 10:57:54
BTMH,163000,165900,2026-04-30 10:57:54
BTMC SJC,163000,166000,2026-04-30 10:57:54
Phú Qúy SJC,163000,166000,2026-04-30 10:57:54
PNJ TP.HCM,162600,165600,2026-04-30 10:57:54
PNJ Hà Nội,162600,165600,2026-04-30 10:57:54
SJC,163000,166000,2026-04-30 15:12:41
DOJI HN,163000,166000,2026-04-30 15:12:41
DOJI SG,163000,166000,2026-04-30 15:12:41
BTMH,163000,165900,2026-04-30 15:12:41
BTMC SJC,163000,166000,2026-04-30 15:12:41
Phú Qúy SJC,163000,166000,2026-04-30 15:12:41
PNJ TP.HCM,162600,165600,2026-04-30 15:12:41
PNJ Hà Nội,162600,165600,2026-04-30 15:12:41
SJC,163000,166000,2026-05-01 04:51:32
DOJI HN,163000,166000,2026-05-01 04:51:32
DOJI SG,163000,166000,2026-05-01 04:51:32
BTMH,163000,165900,2026-05-01 04:51:32
BTMC SJC,163000,166000,2026-05-01 04:51:32
Phú Qúy SJC,163000,166000,2026-05-01 04:51:32
PNJ TP.HCM,162600,165600,2026-05-01 04:51:32
PNJ Hà Nội,162600,165600,2026-05-01 04:51:32
SJC,163000,166000,2026-05-01 07:26:38
DOJI HN,163000,166000,2026-05-01 07:26:38
DOJI SG,163000,166000,2026-05-01 07:26:38
BTMH,163000,165900,2026-05-01 07:26:38
BTMC SJC,163000,166000,2026-05-01 07:26:38
Phú Qúy SJC,163000,166000,2026-05-01 07:26:38
PNJ TP.HCM,162600,165600,2026-05-01 07:26:38
PNJ Hà Nội,162600,165600,2026-05-01 07:26:38
SJC,163000,166000,2026-05-01 10:25:14
DOJI HN,163000,166000,2026-05-01 10:25:14
DOJI SG,163000,166000,2026-05-01 10:25:14
BTMH,163000,165900,2026-05-01 10:25:14
BTMC SJC,163000,166000,2026-05-01 10:25:14
Phú Qúy SJC,163000,166000,2026-05-01 10:25:14
PNJ TP.HCM,162600,165600,2026-05-01 10:25:14
PNJ Hà Nội,162600,165600,2026-05-01 10:25:14
SJC,163000,166000,2026-05-01 14:18:06
DOJI HN,163000,166000,2026-05-01 14:18:06
DOJI SG,163000,166000,2026-05-01 14:18:06
BTMH,163000,165900,2026-05-01 14:18:06
BTMC SJC,163000,166000,2026-05-01 14:18:06
Phú Qúy SJC,163000,166000,2026-05-01 14:18:06
PNJ TP.HCM,162600,165600,2026-05-01 14:18:06
PNJ Hà Nội,162600,165600,2026-05-01 14:18:06
SJC,163000,166000,2026-05-02 04:19:27
DOJI HN,163000,166000,2026-05-02 04:19:27
DOJI SG,163000,166000,2026-05-02 04:19:27
BTMH,163000,165900,2026-05-02 04:19:27
BTMC SJC,163000,166000,2026-05-02 04:19:27
Phú Qúy SJC,163000,166000,2026-05-02 04:19:27
PNJ TP.HCM,163000,166000,2026-05-02 04:19:27
PNJ Hà Nội,163000,166000,2026-05-02 04:19:27
SJC,163000,166000,2026-05-02 07:02:06
DOJI HN,163000,166000,2026-05-02 07:02:06
DOJI SG,163000,166000,2026-05-02 07:02:06
BTMH,163000,165900,2026-05-02 07:02:06
BTMC SJC,163000,166000,2026-05-02 07:02:06
Phú Qúy SJC,163000,166000,2026-05-02 07:02:06
PNJ TP.HCM,163000,166000,2026-05-02 07:02:06
PNJ Hà Nội,163000,166000,2026-05-02 07:02:06
SJC,163000,166000,2026-05-02 10:01:07
DOJI HN,163000,166000,2026-05-02 10:01:07
DOJI SG,163000,166000,2026-05-02 10:01:07
BTMH,163000,165900,2026-05-02 10:01:07
BTMC SJC,163000,166000,2026-05-02 10:01:07
Phú Qúy SJC,163000,166000,2026-05-02 10:01:07
PNJ TP.HCM,163000,166000,2026-05-02 10:01:07
PNJ Hà Nội,163000,166000,2026-05-02 10:01:07
SJC,163000,166000,2026-05-02 14:11:11
DOJI HN,163000,166000,2026-05-02 14:11:11
DOJI SG,163000,166000,2026-05-02 14:11:11
BTMH,163000,165900,2026-05-02 14:11:11
BTMC SJC,163000,166000,2026-05-02 14:11:11
Phú Qúy SJC,163000,166000,2026-05-02 14:11:11
PNJ TP.HCM,163000,166000,2026-05-02 14:11:11
PNJ Hà Nội,163000,166000,2026-05-02 14:11:11
SJC,163000,166000,2026-05-03 04:42:01
DOJI HN,163000,166000,2026-05-03 04:42:01
DOJI SG,163000,166000,2026-05-03 04:42:01
BTMH,163000,165900,2026-05-03 04:42:01
BTMC SJC,163000,166000,2026-05-03 04:42:01
Phú Qúy SJC,163000,166000,2026-05-03 04:42:01
PNJ TP.HCM,163000,166000,2026-05-03 04:42:01
PNJ Hà Nội,163000,166000,2026-05-03 04:42:01
SJC,163000,166000,2026-05-03 07:20:32
DOJI HN,163000,166000,2026-05-03 07:20:32
DOJI SG,163000,166000,2026-05-03 07:20:32
BTMH,163000,165900,2026-05-03 07:20:32
BTMC SJC,163000,166000,2026-05-03 07:20:32
Phú Qúy SJC,163000,166000,2026-05-03 07:20:32
PNJ TP.HCM,163000,166000,2026-05-03 07:20:32
PNJ Hà Nội,163000,166000,2026-05-03 07:20:32
SJC,163000,166000,2026-05-03 10:08:50
DOJI HN,163000,166000,2026-05-03 10:08:50
DOJI SG,163000,166000,2026-05-03 10:08:50
BTMH,163000,165900,2026-05-03 10:08:50
BTMC SJC,163000,166000,2026-05-03 10:08:50
Phú Qúy SJC,163000,166000,2026-05-03 10:08:50
PNJ TP.HCM,163000,166000,2026-05-03 10:08:50
PNJ Hà Nội,163000,166000,2026-05-03 10:08:50
SJC,163000,166000,2026-05-03 14:11:55
DOJI HN,163000,166000,2026-05-03 14:11:55
DOJI SG,163000,166000,2026-05-03 14:11:55
BTMH,163000,165900,2026-05-03 14:11:55
BTMC SJC,163000,166000,2026-05-03 14:11:55
Phú Qúy SJC,163000,166000,2026-05-03 14:11:55
PNJ TP.HCM,163000,166000,2026-05-03 14:11:55
PNJ Hà Nội,163000,166000,2026-05-03 14:11:55
SJC,163600,166600,2026-05-04 04:41:53
DOJI HN,163600,166600,2026-05-04 04:41:53
DOJI SG,163600,166600,2026-05-04 04:41:53
BTMH,163600,166500,2026-05-04 04:41:53
BTMC SJC,163600,166600,2026-05-04 04:41:53
Phú Qúy SJC,163600,166600,2026-05-04 04:41:53
PNJ TP.HCM,163500,166500,2026-05-04 04:41:53
PNJ Hà Nội,163500,166500,2026-05-04 04:41:53
SJC,163600,166600,2026-05-04 07:48:49
DOJI HN,163600,166600,2026-05-04 07:48:49
DOJI SG,163600,166600,2026-05-04 07:48:49
BTMH,163600,166500,2026-05-04 07:48:49
BTMC SJC,163600,166600,2026-05-04 07:48:49
Phú Qúy SJC,163600,166600,2026-05-04 07:48:49
PNJ TP.HCM,163500,166500,2026-05-04 07:48:49
PNJ Hà Nội,163500,166500,2026-05-04 07:48:49
SJC,163300,166300,2026-05-04 11:08:04
DOJI HN,163300,166300,2026-05-04 11:08:04
DOJI SG,163300,166300,2026-05-04 11:08:04
BTMH,163300,166200,2026-05-04 11:08:04
BTMC SJC,163300,166300,2026-05-04 11:08:04
Phú Qúy SJC,163300,166300,2026-05-04 11:08:04
PNJ TP.HCM,163500,166500,2026-05-04 11:08:04
PNJ Hà Nội,163500,166500,2026-05-04 11:08:04
SJC,163300,166300,2026-05-04 15:11:41
DOJI HN,163300,166300,2026-05-04 15:11:41
DOJI SG,163300,166300,2026-05-04 15:11:41
BTMH,163300,166200,2026-05-04 15:11:41
BTMC SJC,163300,166300,2026-05-04 15:11:41
Phú Qúy SJC,163300,166300,2026-05-04 15:11:41
PNJ TP.HCM,163500,166500,2026-05-04 15:11:41
PNJ Hà Nội,163500,166500,2026-05-04 15:11:41
SJC,162000,165000,2026-05-05 04:17:43
DOJI HN,162000,165000,2026-05-05 04:17:43
DOJI SG,162000,165000,2026-05-05 04:17:43
BTMH,162000,164900,2026-05-05 04:17:43
BTMC SJC,162000,165000,2026-05-05 04:17:43
Phú Qúy SJC,162000,165000,2026-05-05 04:17:43
PNJ TP.HCM,161700,164700,2026-05-05 04:17:43
PNJ Hà Nội,161700,164700,2026-05-05 04:17:43
SJC,162000,165000,2026-05-05 07:19:54
DOJI HN,162000,165000,2026-05-05 07:19:54
DOJI SG,162000,165000,2026-05-05 07:19:54
BTMH,162000,164900,2026-05-05 07:19:54
BTMC SJC,162000,165000,2026-05-05 07:19:54
Phú Qúy SJC,162000,165000,2026-05-05 07:19:54
PNJ TP.HCM,161700,164700,2026-05-05 07:19:54
PNJ Hà Nội,161700,164700,2026-05-05 07:19:54
SJC,162000,165000,2026-05-05 10:49:19
DOJI HN,162000,165000,2026-05-05 10:49:19
DOJI SG,162000,165000,2026-05-05 10:49:19
BTMH,162000,164900,2026-05-05 10:49:19
BTMC SJC,162000,165000,2026-05-05 10:49:19
Phú Qúy SJC,162000,165000,2026-05-05 10:49:19
PNJ TP.HCM,161700,164700,2026-05-05 10:49:19
PNJ Hà Nội,161700,164700,2026-05-05 10:49:19
SJC,163000,166000,2026-05-06 04:34:59
DOJI HN,163000,166000,2026-05-06 04:34:59
DOJI SG,163000,166000,2026-05-06 04:34:59
BTMH,164500,167400,2026-05-06 04:34:59
BTMC SJC,164500,167500,2026-05-06 04:34:59
Phú Qúy SJC,163000,166000,2026-05-06 04:34:59
PNJ TP.HCM,163000,166000,2026-05-06 04:34:59
PNJ Hà Nội,163000,166000,2026-05-06 04:34:59
SJC,163000,166000,2026-05-06 07:36:47
DOJI HN,163000,166000,2026-05-06 07:36:47
DOJI SG,163000,166000,2026-05-06 07:36:47
BTMH,163000,165900,2026-05-06 07:36:47
BTMC SJC,163000,166000,2026-05-06 07:36:47
Phú Qúy SJC,163000,166000,2026-05-06 07:36:47
PNJ TP.HCM,163000,166000,2026-05-06 07:36:47
PNJ Hà Nội,163000,166000,2026-05-06 07:36:47
SJC,163000,166000,2026-05-06 11:09:11
DOJI HN,163000,166000,2026-05-06 11:09:11
DOJI SG,163000,166000,2026-05-06 11:09:11
BTMH,163000,165900,2026-05-06 11:09:11
BTMC SJC,163000,166000,2026-05-06 11:09:11
Phú Qúy SJC,163000,166000,2026-05-06 11:09:11
PNJ TP.HCM,163000,166000,2026-05-06 11:09:11
PNJ Hà Nội,163000,166000,2026-05-06 11:09:11
SJC,163000,166000,2026-05-06 15:28:07
DOJI HN,163000,166000,2026-05-06 15:28:07
DOJI SG,163000,166000,2026-05-06 15:28:07
BTMH,163000,165900,2026-05-06 15:28:07
BTMC SJC,163000,166000,2026-05-06 15:28:07
Phú Qúy SJC,163000,166000,2026-05-06 15:28:07
PNJ TP.HCM,163000,166000,2026-05-06 15:28:07
PNJ Hà Nội,163000,166000,2026-05-06 15:28:07
SJC,164500,167500,2026-05-07 04:35:36
DOJI HN,164500,167500,2026-05-07 04:35:36
DOJI SG,164500,167500,2026-05-07 04:35:36
BTMH,164500,167400,2026-05-07 04:35:36
BTMC SJC,164500,167500,2026-05-07 04:35:36
Phú Qúy SJC,164500,167500,2026-05-07 04:35:36
PNJ TP.HCM,164000,167000,2026-05-07 04:35:36
PNJ Hà Nội,164000,167000,2026-05-07 04:35:36
SJC,164500,167500,2026-05-07 07:44:02
DOJI HN,164500,167500,2026-05-07 07:44:02
DOJI SG,164500,167500,2026-05-07 07:44:02
BTMH,164500,167400,2026-05-07 07:44:02
BTMC SJC,164500,167500,2026-05-07 07:44:02
Phú Qúy SJC,164500,167500,2026-05-07 07:44:02
PNJ TP.HCM,164000,167000,2026-05-07 07:44:02
PNJ Hà Nội,164000,167000,2026-05-07 07:44:02
SJC,164500,167500,2026-05-07 11:11:15
DOJI HN,164500,167500,2026-05-07 11:11:15
DOJI SG,164500,167500,2026-05-07 11:11:15
BTMH,164500,167400,2026-05-07 11:11:15
BTMC SJC,164500,167500,2026-05-07 11:11:15
Phú Qúy SJC,164500,167500,2026-05-07 11:11:15
PNJ TP.HCM,164000,167000,2026-05-07 11:11:15
PNJ Hà Nội,164000,167000,2026-05-07 11:11:15
SJC,164500,167500,2026-05-07 15:28:57
DOJI HN,164500,167500,2026-05-07 15:28:57
DOJI SG,164500,167500,2026-05-07 15:28:57
BTMH,164500,167400,2026-05-07 15:28:57
BTMC SJC,164500,167500,2026-05-07 15:28:57
Phú Qúy SJC,164500,167500,2026-05-07 15:28:57
PNJ TP.HCM,164000,167000,2026-05-07 15:28:57
PNJ Hà Nội,164000,167000,2026-05-07 15:28:57
SJC,164500,167500,2026-05-08 04:17:17
DOJI HN,164500,167500,2026-05-08 04:17:17
DOJI SG,164500,167500,2026-05-08 04:17:17
BTMH,164500,167400,2026-05-08 04:17:17
BTMC SJC,164500,167500,2026-05-08 04:17:17
Phú Qúy SJC,164500,167500,2026-05-08 04:17:17
PNJ TP.HCM,164300,167300,2026-05-08 04:17:17
PNJ Hà Nội,164300,167300,2026-05-08 04:17:17
SJC,164500,167500,2026-05-08 06:53:50
DOJI HN,164500,167500,2026-05-08 06:53:50
DOJI SG,164500,167500,2026-05-08 06:53:50
BTMH,164500,167400,2026-05-08 06:53:50
BTMC SJC,164500,167500,2026-05-08 06:53:50
Phú Qúy SJC,164500,167500,2026-05-08 06:53:50
PNJ TP.HCM,164300,167300,2026-05-08 06:53:50
PNJ Hà Nội,164300,167300,2026-05-08 06:53:50
SJC,164500,167500,2026-05-08 10:26:43
DOJI HN,164500,167500,2026-05-08 10:26:43
DOJI SG,164500,167500,2026-05-08 10:26:43
BTMH,164500,167400,2026-05-08 10:26:43
BTMC SJC,164500,167500,2026-05-08 10:26:43
Phú Qúy SJC,164500,167500,2026-05-08 10:26:43
PNJ TP.HCM,164300,167300,2026-05-08 10:26:43
PNJ Hà Nội,164300,167300,2026-05-08 10:26:43
SJC,164500,167500,2026-05-08 14:53:35
DOJI HN,164500,167500,2026-05-08 14:53:35
DOJI SG,164500,167500,2026-05-08 14:53:35
BTMH,164500,167400,2026-05-08 14:53:35
BTMC SJC,164500,167500,2026-05-08 14:53:35
Phú Qúy SJC,164500,167500,2026-05-08 14:53:35
PNJ TP.HCM,164300,167300,2026-05-08 14:53:35
PNJ Hà Nội,164300,167300,2026-05-08 14:53:35
SJC,164500,167500,2026-05-09 04:25:47
DOJI HN,164500,167500,2026-05-09 04:25:47
DOJI SG,164500,167500,2026-05-09 04:25:47
BTMH,164500,167400,2026-05-09 04:25:47
BTMC SJC,164500,167500,2026-05-09 04:25:47
Phú Qúy SJC,164500,167500,2026-05-09 04:25:47
PNJ TP.HCM,164300,167300,2026-05-09 04:25:47
PNJ Hà Nội,164300,167300,2026-05-09 04:25:47
SJC,164500,167500,2026-05-09 07:10:10
DOJI HN,164500,167500,2026-05-09 07:10:10
DOJI SG,164500,167500,2026-05-09 07:10:10
BTMH,164500,167400,2026-05-09 07:10:10
BTMC SJC,164500,167500,2026-05-09 07:10:10
Phú Qúy SJC,164500,167500,2026-05-09 07:10:10
PNJ TP.HCM,164300,167300,2026-05-09 07:10:10
PNJ Hà Nội,164300,167300,2026-05-09 07:10:10
SJC,164500,167500,2026-05-09 10:09:06
DOJI HN,164500,167500,2026-05-09 10:09:06
DOJI SG,164500,167500,2026-05-09 10:09:06
BTMH,164500,167400,2026-05-09 10:09:06
BTMC SJC,164500,167500,2026-05-09 10:09:06
Phú Qúy SJC,164500,167500,2026-05-09 10:09:06
PNJ TP.HCM,164300,167300,2026-05-09 10:09:06
PNJ Hà Nội,164300,167300,2026-05-09 10:09:06
SJC,164500,167500,2026-05-09 14:17:57
DOJI HN,164500,167500,2026-05-09 14:17:57
DOJI SG,164500,167500,2026-05-09 14:17:57
BTMH,164500,167400,2026-05-09 14:17:57
BTMC SJC,164500,167500,2026-05-09 14:17:57
Phú Qúy SJC,164500,167500,2026-05-09 14:17:57
PNJ TP.HCM,164300,167300,2026-05-09 14:17:57
PNJ Hà Nội,164300,167300,2026-05-09 14:17:57
SJC,164500,167500,2026-05-10 04:46:44
DOJI HN,164500,167500,2026-05-10 04:46:44
DOJI SG,164500,167500,2026-05-10 04:46:44
BTMH,164500,167400,2026-05-10 04:46:44
BTMC SJC,164500,167500,2026-05-10 04:46:44
Phú Qúy SJC,164500,167500,2026-05-10 04:46:44
PNJ TP.HCM,164300,167300,2026-05-10 04:46:44
PNJ Hà Nội,164300,167300,2026-05-10 04:46:44
SJC,164500,167500,2026-05-10 07:26:23
DOJI HN,164500,167500,2026-05-10 07:26:23
DOJI SG,164500,167500,2026-05-10 07:26:23
BTMH,164500,167400,2026-05-10 07:26:23
BTMC SJC,164500,167500,2026-05-10 07:26:23
Phú Qúy SJC,164500,167500,2026-05-10 07:26:23
PNJ TP.HCM,164300,167300,2026-05-10 07:26:23
PNJ Hà Nội,164300,167300,2026-05-10 07:26:23
SJC,164500,167500,2026-05-10 10:18:34
DOJI HN,164500,167500,2026-05-10 10:18:34
DOJI SG,164500,167500,2026-05-10 10:18:34
BTMH,164500,167400,2026-05-10 10:18:34
BTMC SJC,164500,167500,2026-05-10 10:18:34
Phú Qúy SJC,164500,167500,2026-05-10 10:18:34
PNJ TP.HCM,164300,167300,2026-05-10 10:18:34
PNJ Hà Nội,164300,167300,2026-05-10 10:18:34
SJC,164500,167500,2026-05-10 14:20:43
DOJI HN,164500,167500,2026-05-10 14:20:43
DOJI SG,164500,167500,2026-05-10 14:20:43
BTMH,164500,167400,2026-05-10 14:20:43
BTMC SJC,164500,167500,2026-05-10 14:20:43
Phú Qúy SJC,164500,167500,2026-05-10 14:20:43
PNJ TP.HCM,164300,167300,2026-05-10 14:20:43
PNJ Hà Nội,164300,167300,2026-05-10 14:20:43
SJC,162900,165900,2026-05-11 04:59:46
DOJI HN,162900,165900,2026-05-11 04:59:46
DOJI SG,162900,165900,2026-05-11 04:59:46
BTMH,162900,165800,2026-05-11 04:59:46
BTMC SJC,163400,166400,2026-05-11 04:59:46
Phú Qúy SJC,162900,165900,2026-05-11 04:59:46
PNJ TP.HCM,162800,165800,2026-05-11 04:59:46
PNJ Hà Nội,162800,165800,2026-05-11 04:59:46
SJC,162200,165200,2026-05-11 08:31:30
DOJI HN,162200,165200,2026-05-11 08:31:30
DOJI SG,162200,165200,2026-05-11 08:31:30
BTMH,162200,165100,2026-05-11 08:31:30
BTMC SJC,162900,165900,2026-05-11 08:31:30
Phú Qúy SJC,162200,165200,2026-05-11 08:31:30
PNJ TP.HCM,162200,165200,2026-05-11 08:31:30
PNJ Hà Nội,162200,165200,2026-05-11 08:31:30
SJC,162200,165200,2026-05-11 12:14:02
DOJI HN,162200,165200,2026-05-11 12:14:02
DOJI SG,162200,165200,2026-05-11 12:14:02
BTMH,162200,165100,2026-05-11 12:14:02
BTMC SJC,162200,165200,2026-05-11 12:14:02
Phú Qúy SJC,162200,165200,2026-05-11 12:14:02
PNJ TP.HCM,162200,165200,2026-05-11 12:14:02
PNJ Hà Nội,162200,165200,2026-05-11 12:14:02
SJC,162200,165200,2026-05-11 15:56:54
DOJI HN,162200,165200,2026-05-11 15:56:54
DOJI SG,162200,165200,2026-05-11 15:56:54
BTMH,162200,165100,2026-05-11 15:56:54
BTMC SJC,162200,165200,2026-05-11 15:56:54
Phú Qúy SJC,162200,165200,2026-05-11 15:56:54
PNJ TP.HCM,162200,165200,2026-05-11 15:56:54
PNJ Hà Nội,162200,165200,2026-05-11 15:56:54
SJC,163500,166500,2026-05-12 04:38:01
DOJI HN,163500,166500,2026-05-12 04:38:01
DOJI SG,163500,166500,2026-05-12 04:38:01
BTMH,163500,166400,2026-05-12 04:38:01
BTMC SJC,164000,167000,2026-05-12 04:38:01
Phú Qúy SJC,163500,166500,2026-05-12 04:38:01
PNJ TP.HCM,163300,166300,2026-05-12 04:38:01
PNJ Hà Nội,163300,166300,2026-05-12 04:38:01
SJC,162500,165500,2026-05-12 07:44:53
DOJI HN,162500,165500,2026-05-12 07:44:53
DOJI SG,162500,165500,2026-05-12 07:44:53
BTMH,162500,165400,2026-05-12 07:44:53
BTMC SJC,162500,165500,2026-05-12 07:44:53
Phú Qúy SJC,162500,165500,2026-05-12 07:44:53
PNJ TP.HCM,162500,165500,2026-05-12 07:44:53
PNJ Hà Nội,162500,165500,2026-05-12 07:44:53
SJC,162500,165500,2026-05-12 11:23:02
DOJI HN,162500,165500,2026-05-12 11:23:02
DOJI SG,162500,165500,2026-05-12 11:23:02
BTMH,162500,165400,2026-05-12 11:23:02
